example.metabat2.10.fasta example_contig_50689
example.metabat2.10.fasta example_contig_30687
example.metabat2.10.fasta example_contig_61281
example.metabat2.10.fasta example_contig_20621
example.metabat2.10.fasta example_contig_61333
example.metabat2.10.fasta example_contig_31481
example.metabat2.10.fasta example_contig_21335
example.metabat2.10.fasta example_contig_51776
example.metabat2.10.fasta example_contig_72170
example.metabat2.10.fasta example_contig_31726
example.metabat2.10.fasta example_contig_41817
example.metabat2.10.fasta example_contig_11540
example.metabat2.10.fasta example_contig_1522
example.metabat2.10.fasta example_contig_31945
example.metabat2.10.fasta example_contig_31970
example.metabat2.10.fasta example_contig_31993
example.metabat2.10.fasta example_contig_11796
example.metabat2.10.fasta example_contig_21873
example.metabat2.10.fasta example_contig_11819
example.metabat2.10.fasta example_contig_21910
example.metabat2.10.fasta example_contig_42249
example.metabat2.10.fasta example_contig_72854
example.metabat2.10.fasta example_contig_22053
example.metabat2.10.fasta example_contig_62698
example.metabat2.10.fasta example_contig_22210
example.metabat2.10.fasta example_contig_73211
example.metabat2.10.fasta example_contig_2305
example.metabat2.10.fasta example_contig_42843
example.metabat2.10.fasta example_contig_73415
example.metabat2.10.fasta example_contig_73466
example.metabat2.10.fasta example_contig_12576
example.metabat2.10.fasta example_contig_32912
example.metabat2.10.fasta example_contig_12659
example.metabat2.10.fasta example_contig_2698
example.metabat2.10.fasta example_contig_2776
example.metabat2.10.fasta example_contig_43273
example.metabat2.10.fasta example_contig_13031
example.metabat2.10.fasta example_contig_53372
example.metabat2.10.fasta example_contig_23087
example.metabat2.10.fasta example_contig_53472
example.metabat2.10.fasta example_contig_23195
example.metabat2.10.fasta example_contig_53616
example.metabat2.10.fasta example_contig_53935
example.metabat2.10.fasta example_contig_33888
example.metabat2.10.fasta example_contig_13650
example.metabat2.10.fasta example_contig_3557
example.metabat2.10.fasta example_contig_64371
example.metabat2.10.fasta example_contig_34093
example.metabat2.10.fasta example_contig_34118
example.metabat2.10.fasta example_contig_64622
example.metabat2.10.fasta example_contig_64722
example.metabat2.10.fasta example_contig_64728
example.metabat2.10.fasta example_contig_34553
example.metabat2.10.fasta example_contig_64755
example.metabat2.10.fasta example_contig_14126
example.metabat2.10.fasta example_contig_14238
example.metabat2.10.fasta example_contig_65000
example.metabat2.10.fasta example_contig_24552
example.metabat2.10.fasta example_contig_75648
example.metabat2.10.fasta example_contig_35073
example.metabat2.10.fasta example_contig_25115
example.metabat2.10.fasta example_contig_35560
example.metabat2.10.fasta example_contig_76079
example.metabat2.10.fasta example_contig_35608
example.metabat2.10.fasta example_contig_55925
example.metabat2.10.fasta example_contig_55934
example.metabat2.10.fasta example_contig_45917
example.metabat2.10.fasta example_contig_35916
example.metabat2.10.fasta example_contig_76409
example.metabat2.10.fasta example_contig_56058
example.metabat2.10.fasta example_contig_46238
example.metabat2.10.fasta example_contig_66454
example.metabat2.10.fasta example_contig_5851
example.metabat2.10.fasta example_contig_5931
example.metabat2.10.fasta example_contig_66648
example.metabat2.10.fasta example_contig_36509
example.metabat2.10.fasta example_contig_36865
example.metabat2.10.fasta example_contig_67110
example.metabat2.10.fasta example_contig_6499
example.metabat2.10.fasta example_contig_37028
example.metabat2.10.fasta example_contig_16307
example.metabat2.10.fasta example_contig_26848
example.metabat2.10.fasta example_contig_67299
example.metabat2.10.fasta example_contig_6715
example.metabat2.10.fasta example_contig_6729
example.metabat2.10.fasta example_contig_16650
example.metabat2.10.fasta example_contig_16734
example.metabat2.10.fasta example_contig_37594
example.metabat2.10.fasta example_contig_7018
example.metabat2.10.fasta example_contig_37700
example.metabat2.10.fasta example_contig_67817
example.metabat2.10.fasta example_contig_57764
example.metabat2.10.fasta example_contig_38013
example.metabat2.10.fasta example_contig_27409
example.metabat2.10.fasta example_contig_78020
example.metabat2.10.fasta example_contig_27460
example.metabat2.10.fasta example_contig_27559
example.metabat2.10.fasta example_contig_68284
example.metabat2.10.fasta example_contig_17579
example.metabat2.10.fasta example_contig_48093
example.metabat2.10.fasta example_contig_38337
example.metabat2.10.fasta example_contig_17667
example.metabat2.10.fasta example_contig_17689
example.metabat2.10.fasta example_contig_38536
example.metabat2.10.fasta example_contig_38554
example.metabat2.10.fasta example_contig_38634
example.metabat2.10.fasta example_contig_38789
example.metabat2.10.fasta example_contig_38879
example.metabat2.10.fasta example_contig_79011
example.metabat2.10.fasta example_contig_28568
example.metabat2.10.fasta example_contig_79065
example.metabat2.10.fasta example_contig_18579
example.metabat2.10.fasta example_contig_39522
example.metabat2.10.fasta example_contig_39552
example.metabat2.10.fasta example_contig_29097
example.metabat2.10.fasta example_contig_39574
example.metabat2.10.fasta example_contig_39580
example.metabat2.10.fasta example_contig_69973
example.metabat2.10.fasta example_contig_19000
example.metabat2.10.fasta example_contig_19366
example.metabat2.10.fasta example_contig_29721
example.metabat2.10.fasta example_contig_49946
example.metabat2.10.fasta example_contig_9577
example.metabat2.10.fasta example_contig_40153
example.metabat2.10.fasta example_contig_9680
example.metabat2.10.fasta example_contig_80073
example.metabat2.10.fasta example_contig_70575
example.metabat2.10.fasta example_contig_40409
example.metabat2.10.fasta example_contig_70670
example.metabat2.10.fasta example_contig_60744
example.metabat2.10.fasta example_contig_80815
example.metabat2.11.fasta example_contig_20345
example.metabat2.11.fasta example_contig_40748
example.metabat2.11.fasta example_contig_161
example.metabat2.11.fasta example_contig_10288
example.metabat2.11.fasta example_contig_30654
example.metabat2.11.fasta example_contig_40969
example.metabat2.11.fasta example_contig_61295
example.metabat2.11.fasta example_contig_71414
example.metabat2.11.fasta example_contig_41003
example.metabat2.11.fasta example_contig_30925
example.metabat2.11.fasta example_contig_41058
example.metabat2.11.fasta example_contig_71724
example.metabat2.11.fasta example_contig_10877
example.metabat2.11.fasta example_contig_739
example.metabat2.11.fasta example_contig_10902
example.metabat2.11.fasta example_contig_31291
example.metabat2.11.fasta example_contig_71796
example.metabat2.11.fasta example_contig_21182
example.metabat2.11.fasta example_contig_61661
example.metabat2.11.fasta example_contig_31791
example.metabat2.11.fasta example_contig_51979
example.metabat2.11.fasta example_contig_72531
example.metabat2.11.fasta example_contig_1685
example.metabat2.11.fasta example_contig_22105
example.metabat2.11.fasta example_contig_12065
example.metabat2.11.fasta example_contig_62918
example.metabat2.11.fasta example_contig_22285
example.metabat2.11.fasta example_contig_73173
example.metabat2.11.fasta example_contig_42623
example.metabat2.11.fasta example_contig_12344
example.metabat2.11.fasta example_contig_73435
example.metabat2.11.fasta example_contig_22637
example.metabat2.11.fasta example_contig_2450
example.metabat2.11.fasta example_contig_32996
example.metabat2.11.fasta example_contig_12714
example.metabat2.11.fasta example_contig_43608
example.metabat2.11.fasta example_contig_3249
example.metabat2.11.fasta example_contig_63972
example.metabat2.11.fasta example_contig_3301
example.metabat2.11.fasta example_contig_53653
example.metabat2.11.fasta example_contig_13414
example.metabat2.11.fasta example_contig_3344
example.metabat2.11.fasta example_contig_64296
example.metabat2.11.fasta example_contig_64372
example.metabat2.11.fasta example_contig_13792
example.metabat2.11.fasta example_contig_74817
example.metabat2.11.fasta example_contig_13943
example.metabat2.11.fasta example_contig_13948
example.metabat2.11.fasta example_contig_54356
example.metabat2.11.fasta example_contig_24007
example.metabat2.11.fasta example_contig_44608
example.metabat2.11.fasta example_contig_44667
example.metabat2.11.fasta example_contig_24375
example.metabat2.11.fasta example_contig_14456
example.metabat2.11.fasta example_contig_75771
example.metabat2.11.fasta example_contig_75802
example.metabat2.11.fasta example_contig_14538
